"ticket_id","customer_id","order_id","category","priority","status","created_at","resolved_at","ticket_text"
"TKT_005233","CUST_00649","ORD_035962","Delivery Issue","Low","Resolved","2023-07-03T09:39:04","2023-07-05T03:39:04","I received a notification that ORD_035962 was out for delivery but it never arrived. This is the second time this has happened."
"TKT_005234","CUST_00793","ORD_048262","Product Quality","Medium","Open","2023-09-15T07:52:27","","My order ORD_048262 arrived with visible damage — it looks like it was dropped or mishandled during shipping."
"TKT_005235","CUST_01664","ORD_011756","Delivery Issue","High","Resolved","2024-10-24T10:35:54","2024-10-26T01:35:54","The estimated delivery for ORD_011756 was 12 days ago. I've contacted the courier but they keep redirecting me to you. I am happy to provide any additional details you need."
"TKT_005236","CUST_02287","ORD_022961","Returns & Refunds","Critical","Closed","2024-12-30T16:59:33","2025-01-02T20:59:33","I'd like to return my purchase from order ORD_022961 as it doesn't fit. I've been trying to get a prepaid return label for 11 days but haven't heard back."
"TKT_005237","CUST_03883","ORD_020366","Delivery Issue","Medium","Resolved","2024-11-14T15:08:22","2024-11-16T05:08:22","My order ORD_020366 was supposed to arrive 9 days ago but I still haven't received it. The tracking number shows it's stuck in transit. I have all receipts and documentation ready to send."
"TKT_005238","CUST_00841","ORD_035630","Delivery Issue","Low","Resolved","2023-09-29T06:30:16","2023-10-01T04:30:16","Order ORD_035630 shows a delivery attempt was made but no card was left and I was home. Please reschedule the delivery or issue a refund."
"TKT_005239","CUST_02597","ORD_012569","Technical Support","Medium","Open","2022-09-27T06:10:51","","I'm unable to track my order ORD_012569 — the tracking page just shows a spinning loader. I have been a loyal customer for years and this is very disappointing."
"TKT_005240","CUST_02446","ORD_012649","Product Quality","Critical","Resolved","2024-10-17T03:49:47","2024-10-18T16:49:47","Order ORD_012649 was missing several components that are listed as included. Can you send the missing parts or process a refund? This is quite urgent as I need it for a gift."
"TKT_005241","CUST_01181","ORD_010743","Returns & Refunds","Medium","Resolved","2024-03-04T02:31:33","2024-03-05T09:31:33","My return for order ORD_010743 was received by you 9 days ago according to the tracking, but I haven't received my refund yet. I am happy to provide any additional details you need."
"TKT_005242","CUST_01589","ORD_046856","Product Quality","Low","Closed","2023-11-22T22:51:51","2023-11-27T06:51:51","I purchased ORD_046856 and the product stopped working after just 7 days. This is completely unacceptable for the price I paid."
"TKT_005243","CUST_04964","ORD_027172","Product Quality","Medium","Resolved","2024-03-30T08:06:47","2024-03-31T10:06:47","My order ORD_027172 arrived with visible damage — it looks like it was dropped or mishandled during shipping."
"TKT_005244","CUST_03353","ORD_022687","Returns & Refunds","Medium","Resolved","2023-04-16T05:01:05","2023-04-17T01:01:05","I need to exchange the item in order ORD_022687 for a different size. The current one is too small."
"TKT_005245","CUST_04168","ORD_011118","Delivery Issue","High","Closed","2024-12-07T07:52:11","2024-12-10T15:52:11","My delivery for ORD_011118 was left outside in the rain and the contents are damaged. I need a replacement or refund. Please resolve this as soon as possible."
"TKT_005246","CUST_03171","ORD_013334","Delivery Issue","Medium","Resolved","2024-03-18T18:36:41","2024-03-20T12:36:41","Order ORD_013334 shows a delivery attempt was made but no card was left and I was home. Please reschedule the delivery or issue a refund. I am happy to provide any additional details you need."
"TKT_005247","CUST_02930","ORD_036672","Delivery Issue","Low","Resolved","2024-08-28T00:16:23","2024-08-29T08:16:23","I placed order ORD_036672 over a week ago and the status hasn't updated since it left the warehouse. Can someone look into this urgently?"
"TKT_005248","CUST_03402","ORD_003839","Returns & Refunds","Critical","Resolved","2024-01-10T15:28:35","2024-01-11T01:28:35","The return portal isn't accepting my order number ORD_003839. I've tried multiple times. Please process this manually. I am happy to provide any additional details you need."
"TKT_005249","CUST_04101","ORD_031599","Product Quality","Medium","Open","2024-09-06T04:53:16","","I purchased ORD_031599 and the product stopped working after just 9 days. This is completely unacceptable for the price I paid. I would appreciate a prompt response."
"TKT_005250","CUST_04657","ORD_029864","Billing","High","Resolved","2023-08-04T22:37:26","2023-08-06T22:37:26","My loyalty points were not applied to order ORD_029864 despite being displayed in my cart at checkout."
"TKT_005251","CUST_04421","ORD_047964","Billing","Low","Resolved","2024-04-15T12:43:01","2024-04-16T21:43:01","My loyalty points were not applied to order ORD_047964 despite being displayed in my cart at checkout."
"TKT_005252","CUST_04822","ORD_015384","Delivery Issue","Low","In Progress","2023-10-12T11:06:37","","My order ORD_015384 was supposed to arrive 9 days ago but I still haven't received it. The tracking number shows it's stuck in transit. I have been a loyal customer for years and this is very disappointing."
"TKT_005253","CUST_02661","ORD_015232","Delivery Issue","High","Resolved","2023-04-08T17:13:38","2023-04-08T20:13:38","I placed order ORD_015232 over a week ago and the status hasn't updated since it left the warehouse. Can someone look into this urgently? I would appreciate a prompt response."
"TKT_005254","CUST_03685","ORD_012803","Delivery Issue","Low","In Progress","2024-01-19T17:40:14","","I urgently need order ORD_012803 for an event this weekend. Can you expedite shipping or arrange a same-day pickup? This is quite urgent as I need it for a gift."
"TKT_005255","CUST_00248","ORD_001609","Product Quality","Low","Resolved","2024-08-01T17:26:42","2024-08-02T23:26:42","The item I received for order ORD_001609 doesn't match the description on the website. The colour is different and the build quality is much worse than expected."
"TKT_005256","CUST_02444","ORD_033550","Billing","Low","Resolved","2022-12-19T03:04:08","2022-12-20T14:04:08","I have a promotional discount code that wasn't applied to my order ORD_033550. Please apply the discount retroactively. I am happy to provide any additional details you need."
"TKT_005257","CUST_04316","ORD_026927","Returns & Refunds","Low","Resolved","2023-11-19T02:44:53","2023-11-20T23:44:53","I was charged a return fee for order ORD_026927 but your website clearly states returns are free within 30 days. Please refund this charge."
"TKT_005258","CUST_02538","ORD_016260","Returns & Refunds","Medium","Resolved","2023-09-21T20:19:26","2023-09-23T20:19:26","I changed my mind about order ORD_016260 and would like to return it within the 30-day window. Please advise on the return procedure."
"TKT_005259","CUST_00466","ORD_048755","Delivery Issue","Low","Resolved","2024-12-21T05:58:12","2024-12-21T16:58:12","I urgently need order ORD_048755 for an event this weekend. Can you expedite shipping or arrange a same-day pickup?"
"TKT_005260","CUST_03858","ORD_001799","Billing","High","Resolved","2024-01-01T09:25:38","2024-01-02T08:25:38","The VAT receipt for order ORD_001799 shows the wrong amount. I need a corrected invoice for my business expense claim. Please resolve this as soon as possible."
"TKT_005261","CUST_04144","ORD_023728","Billing","Low","Resolved","2024-11-07T11:11:36","2024-11-07T19:11:36","I see an unauthorised charge on my account from 5 days ago that doesn't correspond to any order I placed. I would appreciate a prompt response."
"TKT_005262","CUST_02869","ORD_007323","Delivery Issue","Medium","In Progress","2023-03-30T23:23:31","","My order ORD_007323 was supposed to arrive 13 days ago but I still haven't received it. The tracking number shows it's stuck in transit."
"TKT_005263","CUST_01878","ORD_042412","Returns & Refunds","Low","Closed","2024-10-08T08:24:47","2024-10-11T00:24:47","I'd like to return my purchase from order ORD_042412 as it doesn't fit. I've been trying to get a prepaid return label for 9 days but haven't heard back. I have been a loyal customer for years and this is very disappointing."
"TKT_005264","CUST_04265","ORD_037010","Delivery Issue","Low","Resolved","2024-07-07T15:01:17","2024-07-08T10:01:17","My delivery for ORD_037010 was left outside in the rain and the contents are damaged. I need a replacement or refund. This is quite urgent as I need it for a gift."
"TKT_005265","CUST_02799","ORD_009871","Product Quality","Medium","In Progress","2023-11-29T03:18:50","","My order ORD_009871 arrived with visible damage — it looks like it was dropped or mishandled during shipping. This is quite urgent as I need it for a gift."
"TKT_005266","CUST_03498","ORD_039865","Delivery Issue","Medium","Resolved","2024-10-11T13:38:05","2024-10-12T12:38:05","The estimated delivery for ORD_039865 was 9 days ago. I've contacted the courier but they keep redirecting me to you. I have been a loyal customer for years and this is very disappointing."
"TKT_005267","CUST_03695","ORD_025545","Billing","High","Resolved","2024-10-19T18:08:10","2024-10-21T00:08:10","Please update my payment method on file — my card ending in XXXX has expired."
"TKT_005268","CUST_01658","ORD_046865","Product Quality","Low","Closed","2024-04-07T16:24:56","2024-04-09T02:24:56","My order ORD_046865 arrived with visible damage — it looks like it was dropped or mishandled during shipping. This is quite urgent as I need it for a gift."
"TKT_005269","CUST_01489","ORD_048658","Delivery Issue","Medium","Resolved","2023-08-16T04:09:59","2023-08-16T11:09:59","The estimated delivery for ORD_048658 was 4 days ago. I've contacted the courier but they keep redirecting me to you. I have all receipts and documentation ready to send."
"TKT_005270","CUST_00844","ORD_002244","Technical Support","Low","Resolved","2024-09-26T12:37:22","2024-09-27T10:37:22","The website shows my last address is incorrect and I can't update it before my next delivery. I have been a loyal customer for years and this is very disappointing."
"TKT_005271","CUST_00559","ORD_022786","Product Quality","Medium","Resolved","2024-09-27T22:29:51","2024-09-29T14:29:51","Order ORD_022786 was missing several components that are listed as included. Can you send the missing parts or process a refund? Please resolve this as soon as possible."
"TKT_005272","CUST_04538","ORD_047260","Returns & Refunds","High","Resolved","2024-12-23T05:16:04","2024-12-24T11:16:04","I'd like to return my purchase from order ORD_047260 as it doesn't fit. I've been trying to get a prepaid return label for 8 days but haven't heard back. I have been a loyal customer for years and this is very disappointing."
