"review_id","order_id","customer_id","product_id","product_name","category","store_region","rating","sentiment_label","review_date","review_text","verified_purchase"
"REV_008962","ORD_017709","CUST_00831","PRD_063","Water Polo Ball Size 4 Mini","Sports & Outdoors","Veneto","5","Positive","2024-01-16","Would definitely recommend to friends and family. Highly satisfied with my purchase. Five stars without hesitation. Exactly as described — no surprises.","True"
"REV_008963","ORD_018997","CUST_03592","PRD_171","Raw Wildflower Honey 400g","Food & Beverage","Sicilia","5","Positive","2023-03-04","Fast delivery to Catania — arrived the next day. This is now my go-to brand for this type of product. A staple in my kitchen now — I buy this regularly. Delivery was faster than expected — arrived the next day. Very well packaged — no damage at all.","True"
"REV_008964","ORD_038557","CUST_03261","PRD_106","Smart Speaker Voice Control Classic","Electronics","Online","3","Neutral","2024-08-04","Not bad for the price — sets realistic expectations. I'm on the fence — might try a different brand next time. The product is decent for the price.","True"
"REV_008965","ORD_026255","CUST_01532","PRD_001","Trekking Pole Pair Collapsible","Sports & Outdoors","Marche","4","Positive","2023-11-17","This is now my go-to brand for this type of product. Customer service was helpful when I had a question. Grip and traction are excellent on all surfaces.","True"
"REV_008966","ORD_010586","CUST_04098","PRD_107","Dried Porcini Mushrooms 50g v2","Food & Beverage","Online","2","Negative","2024-02-14","Still waiting for a resolution from customer services. Clearly not fresh — the product was already stale when it arrived. Found a foreign object inside the packaging — extremely concerning.","True"
"REV_008967","ORD_002012","CUST_03174","PRD_073","Casual Denim Jacket Classic","Clothing & Apparel","Toscana","5","Positive","2022-06-17","The zip and buttons feel sturdy, not cheap at all. Great seller — fast shipping and good communication.","True"
"REV_008968","ORD_014619","CUST_03105","PRD_099","USB-C Hub 7-in-1 Lite","Electronics","Toscana","3","Neutral","2023-06-18","Mixed feelings about this one — pros and cons. Would consider repurchasing if the price drops.","True"
"REV_008969","ORD_004731","CUST_03807","PRD_066","Stainless Steel Water Bottle 1L Classic","Home & Garden","Online","5","Positive","2022-06-02","This is now my go-to brand for this type of product. Really well thought-out design with attention to detail. Five stars without hesitation.","True"
"REV_008970","ORD_017456","CUST_02287","PRD_011","Patterned Silk Scarf","Clothing & Apparel","Trentino-Alto Adige","3","Neutral","2022-06-22","Instructions could be clearer. Some features are good, others are a bit disappointing. Functional but lacks the premium feel I expected.","True"
"REV_008971","ORD_016378","CUST_02648","PRD_131","Oversized Knit Jumper v2","Clothing & Apparel","Veneto","2","Negative","2024-06-04","The material is itchy and uncomfortable against the skin. Stitching came undone within a week of wearing.","True"
"REV_008972","ORD_031186","CUST_03927","PRD_109","Smart Doorbell Camera Mini","Electronics","Veneto","3","Neutral","2023-11-09","Functional but lacks the premium feel I expected. It gets the job done, but I've seen better. Mixed feelings about this one — pros and cons.","False"
"REV_008973","ORD_023874","CUST_01147","PRD_020","Trekking Pole Pair Collapsible v2","Sports & Outdoors","Puglia","3","Neutral","2024-10-29","The strap snapped during a light workout. Comfortable to wear even during long workouts.","True"
"REV_008974","ORD_036207","CUST_00176","PRD_084","Formal Oxford Shoes Classic","Clothing & Apparel","Calabria","3","Neutral","2023-03-15","Average quality — neither impressed nor disappointed. The fabric quality feels premium for the price.","True"
"REV_008975","ORD_031058","CUST_03437","PRD_098","Rain Boots Rubber Printed Lite","Clothing & Apparel","Sicilia","4","Positive","2023-12-01","Lightweight yet surprisingly warm — ideal for layering. Will definitely be ordering again. Washes well and hasn't shrunk or faded at all.","True"
"REV_008976","ORD_023773","CUST_01978","PRD_173","Smart Scale Body Composition Elite","Electronics","Online","3","Neutral","2024-01-25","The display quality is outstanding — colours are vivid and sharp. It gets the job done, but I've seen better.","True"
"REV_008977","ORD_005947","CUST_02475","PRD_113","Organic Quinoa 1kg Lite","Food & Beverage","Marche","2","Negative","2023-05-31","Packaging was damaged and the contents had spilled. It took over 10 days to arrive, which is unacceptable. Delivery driver left it with a neighbour without asking. The product arrived with only two weeks until expiry — unacceptable.","True"
"REV_008978","ORD_026025","CUST_03215","PRD_175","Relaxed Linen Shirt","Clothing & Apparel","Online","5","Positive","2022-01-30","Customer service was helpful when I had a question. The zip and buttons feel sturdy, not cheap at all.","True"
"REV_008979","ORD_033080","CUST_00284","PRD_097","Cold Brew Coffee Concentrate Plus","Food & Beverage","Campania","5","Positive","2024-10-20","Great price for such a premium product. My family loved it, even the picky eaters. Delivery was faster than expected — arrived the next day.","False"
"REV_008980","ORD_040903","CUST_03553","PRD_162","Sea Salt Caramel Popcorn 150g Classic","Food & Beverage","Lazio","5","Positive","2024-10-27","I've tried many similar products and this is by far the best. The aroma is wonderful — fills the whole kitchen. Exactly as described — no surprises.","True"
"REV_008981","ORD_016481","CUST_04251","PRD_060","Dash Camera 4K Dual Lens Elite","Electronics","Online","2","Negative","2024-05-31","Tracking showed delivered but I never received anything. Still waiting for a resolution from customer services.","True"
"REV_008982","ORD_038187","CUST_01789","PRD_021","Glass Meal Prep Containers 5-Pack v2","Home & Garden","Sardegna","5","Positive","2024-08-06","Exactly as described — no surprises. Really well thought-out design with attention to detail. My plants are thriving since I started using this. Customer service was helpful when I had a question.","True"
"REV_008983","ORD_049875","CUST_01797","PRD_175","Relaxed Linen Shirt","Clothing & Apparel","Campania","5","Positive","2024-08-26","Would definitely recommend to friends and family. Great seller — fast shipping and good communication. I've already ordered the same item in another colour.","True"
"REV_008984","ORD_031976","CUST_03878","PRD_041","Smart Fitness Tracker Lite","Electronics","Umbria","2","Negative","2023-09-18","The build quality is very poor — feels like it will break easily. Connection keeps dropping — really frustrating to use. Stopped working after just two weeks — very disappointing.","True"
"REV_008985","ORD_007742","CUST_02757","PRD_124","Screen Cleaning Kit Pro Mini","Electronics","Online","1","Negative","2024-06-06","Still waiting for a resolution from customer services. It took over 10 days to arrive, which is unacceptable.","True"
"REV_008986","ORD_031672","CUST_03392","PRD_051","Air Quality Monitor Smart Mini","Electronics","Puglia","2","Negative","2024-10-16","The build quality is very poor — feels like it will break easily. Overheats within 30 minutes of use.","True"
"REV_008987","ORD_015869","CUST_02623","PRD_010","Casual Denim Jacket Pro","Clothing & Apparel","Online","5","Positive","2023-08-17","Ordered online and collected from the Roma location — very smooth. This is now my go-to brand for this type of product. Would definitely recommend to friends and family. Very well packaged — no damage at all.","True"
"REV_008988","ORD_046839","CUST_01999","PRD_072","Wicker Storage Basket Large","Home & Garden","Online","5","Positive","2022-05-12","Five stars without hesitation. The size is perfect — fits exactly as I hoped. Customer service was helpful when I had a question. Highly satisfied with my purchase.","True"
"REV_008989","ORD_016479","CUST_01932","PRD_140","Handheld Game Console Retro Classic","Electronics","Sardegna","4","Positive","2022-08-12","Exactly as described — no surprises. Delivery was faster than expected — arrived the next day. Would definitely recommend to friends and family.","True"
"REV_008990","ORD_044101","CUST_02322","PRD_200","Stainless Steel Water Bottle 1L Pro","Home & Garden","Online","3","Neutral","2024-10-30","The colour is slightly different from the photos. Customer service response was slow but eventually helpful. Not bad for the price — sets realistic expectations.","True"
"REV_008991","ORD_046562","CUST_04663","PRD_004","Mortar and Pestle Granite Mini","Home & Garden","Piemonte","5","Positive","2023-10-23","Very well packaged — no damage at all. Great seller — fast shipping and good communication.","True"
"REV_008992","ORD_037390","CUST_04757","PRD_108","Stainless Steel Water Bottle 1L Plus","Home & Garden","Umbria","1","Negative","2024-01-06","Instructions were completely wrong — steps were missing. Significant parts were missing from the box. Rust appeared within two weeks despite normal indoor use. The colour looks nothing like the website images.","True"
"REV_008993","ORD_000707","CUST_00810","PRD_070","Silk Blouse Elegant Mini","Clothing & Apparel","Veneto","5","Positive","2024-06-16","Great seller — fast shipping and good communication. Very comfortable to wear all day long.","True"
"REV_008994","ORD_000906","CUST_00141","PRD_152","True Wireless Earphones Lite","Electronics","Online","2","Negative","2022-09-17","Sound quality is terrible — tinny and distorted at any volume. The wrong item was delivered and returning it has been a nightmare.","True"
"REV_008995","ORD_046911","CUST_01176","PRD_130","Portable Translator Device Plus","Electronics","Marche","5","Positive","2024-04-09","The noise cancellation is genuinely impressive. Five stars without hesitation.","False"
"REV_008996","ORD_019134","CUST_00332","PRD_158","Artisan Coffee Capsules 20-Pack Lite","Food & Beverage","Marche","5","Positive","2024-04-10","Customer service was helpful when I had a question. Great seller — fast shipping and good communication. Really high quality ingredients — you can taste the difference. Great price for such a premium product.","True"
"REV_008997","ORD_019227","CUST_04391","PRD_008","USB-C Hub 7-in-1 Lite","Electronics","Online","5","Positive","2022-07-10","Picked it up at the Roma store and the staff was very helpful. Works seamlessly with all my other devices. Would definitely recommend to friends and family. Great seller — fast shipping and good communication. Setup was surprisingly easy and everything worked right out of the box.","False"
"REV_008998","ORD_025645","CUST_02352","PRD_130","Portable Translator Device Plus","Electronics","Online","1","Negative","2024-11-15","Package was left outside in the rain. Arrived with the wrong accessories — not as advertised. Still waiting for a resolution from customer services.","True"
